Resident Evil VII: Biohazard,Programming,Yusuke Hayashi
Resident Evil VII: Biohazard,Programming,Naoki Osawa
Resident Evil VII: Biohazard,Art/Graph,Tomonori Takano
Resident Evil VII: Biohazard,Art/Graph,Toshihiko Tsuda
Resident Evil VII: Biohazard,Art/Graph,Hiroyuki Chi
Resident Evil VII: Biohazard,Audio,Wataru Hachisako
Madden NFL 16,Production,no
Madden NFL 17,Production,Danny Doeberling
Madden NFL 17,Production,Dustin Smith
Madden NFL 17,Production,Jake Stein
Madden NFL 17,Design,Patrick Bellanca
Madden NFL 17,Design,Tyler Hancock
Madden NFL 17,Design,Greg Heddlesten
Madden NFL 17,Design,Clint Oldenburg
Madden NFL 17,Design,Jordan Peterson
Madden NFL 17,Design,Larry Richart
Madden NFL 17,Design,Michael Scantlebury
Madden NFL 17,Design,Nathanial Strickland
Madden NFL 17,Design,Malik Toppins
Madden NFL 17,Design,Anthony White
Madden NFL 17,Programming,William Bohan
Madden NFL 17,Programming,Andrew J. Hayford
Madden NFL 17,Programming,Jacob Kapostins
Madden NFL 17,Programming,Jeff Keyek
Madden NFL 17,Programming,Brian Manson
Madden NFL 17,Programming,Thomas Parry
Madden NFL 17,Programming,Wes Reinhart
Madden NFL 17,Programming,Felix Rivero
Madden NFL 17,Programming,Daniel Rodriguez
Madden NFL 17,Programming,Andrew Vite
Madden NFL 17,Art/Graph,Hien Nguyen
Madden NFL 17,Audio,Ryan W. Nawrath
Madden NFL 17,Audio,Joel Padrino
Madden NFL 17,Audio,Maged Khalil Ragab
Madden NFL 17,Audio,Jacques Rossouw
Madden NFL 17,Audio,Ryan See
Madden NFL 17,Audio,Nick Shooter
Madden NFL 17,Writer,Aaron Castellan
Madden NFL 17,Writer,Kevin Asseo
Middle-Earth: Shadow of Mordor,Production,Jeff Carmon
Middle-Earth: Shadow of Mordor,Production,Phillip Dennison
Middle-Earth: Shadow of Mordor,Production,Jessica Masnica
Middle-Earth: Shadow of Mordor,Production,Lucas Myers
Middle-Earth: Shadow of Mordor,Production,Bach Payson
Middle-Earth: Shadow of Mordor,Production,Aimee E. Smith
Middle-Earth: Shadow of Mordor,Design,Michael de Plater
Middle-Earth: Shadow of Mordor,Programming,Joshua Grass
Middle-Earth: Shadow of Mordor,Programming,Dan Valerius
Middle-Earth: Shadow of Mordor,Programming,Matthew J. Allen
Middle-Earth: Shadow of Mordor,Programming,Michael A. Carr-Robb-John
Middle-Earth: Shadow of Mordor,Programming,Peter Higley
Middle-Earth: Shadow of Mordor,Programming,Lienn Lefler
Middle-Earth: Shadow of Mordor,Programming,Matt Puls
Middle-Earth: Shadow of Mordor,Programming,Matthew Titelbaum
Middle-Earth: Shadow of Mordor,Art/Graph,Philip Straub
Middle-Earth: Shadow of Mordor,Audio,Brian Pamintuan
Middle-Earth: Shadow of Mordor,Audio,Michael Norris
Middle-Earth: Shadow of Mordor,Writer,Scott Crawford
Middle-Earth: Shadow of Mordor,Writer,Benjamin McCaw
Middle-Earth: Shadow of Mordor,Writer,Greg Orlando
Middle-Earth: Shadow of Mordor,Writer,David Salo
Middle-Earth: Shadow of Mordor,Writer,Jeffrey Spock
Assassin's Creed IV: Black Flag,Production,Martin Schelling
Assassin's Creed IV: Black Flag,Design,Jean Guesdon
Assassin's Creed IV: Black Flag,Programming,Eric Baptizat
Assassin's Creed IV: Black Flag,Art/Graph,Amélie Bouchard
Assassin's Creed IV: Black Flag,Audio,Jonathan Pilon
Assassin's Creed IV: Black Flag,Audio,Olivier Ramirez-Lussier
Assassin's Creed IV: Black Flag,Audio,Martin Samuel
Assassin's Creed IV: Black Flag,Writer,Darby Christopher McDevitt
Assassin's Creed IV: Black Flag,Writer,Mustapha Mahrach
Assassin's Creed IV: Black Flag,Writer,Jean Guesdon
Tom Clancy's Ghost Recon Wildlands,Production,Jean-François Capizzi
Tom Clancy's Ghost Recon Wildlands,Design,Elie Benhamou
Tom Clancy's Ghost Recon Wildlands,Programming,Nicolas Demay
Tom Clancy's Ghost Recon Wildlands,Programming,Matthieu Fournaison
Tom Clancy's Ghost Recon Wildlands,Programming,Elodie Saphores
Tom Clancy's Ghost Recon Wildlands,Art/Graph,Denis Mercier
Tom Clancy's Ghost Recon Wildlands,Audio,Alexandre Carlotti
Tom Clancy's Ghost Recon Wildlands,Audio,Marine Desmolin
Tom Clancy's Ghost Recon Wildlands,Audio,Clément Duquesne
Tom Clancy's Ghost Recon Wildlands,Writer,David Neiss
Tom Clancy's Ghost Recon Wildlands,Writer,Thomas Gerbaud
Tom Clancy's Ghost Recon Wildlands,Writer,Julia Rodriguez
Bloodborne,Production,Hidetaka Miyazaki
Bloodborne,Design,Kazuhiro Hamatani
Bloodborne,Design,Kaikō Arima
Bloodborne,Design,Junya Ishizaki
Bloodborne,Design,Takeyuki Kitazaki
Bloodborne,Design,Masaru Yamamura
Bloodborne,Design,Yoshitaka Osawa
Bloodborne,Design,Ryo Makita
Bloodborne,Design,Hiroaki Ishige
Bloodborne,Design,Yusaku Sanami
Bloodborne,Design,Yuki Fukuda
Bloodborne,Design,Yuya Kimijima
Bloodborne,Design,Hiroshi Yoshida
Bloodborne,Design,Hidenori Yuki
Bloodborne,Design,Kiyotaka Satoh
Bloodborne,Design,Yuki Izumi
Bloodborne,Design,Kenichi Sato
Bloodborne,Design,Kosuke Ide
Bloodborne,Design,Ryosuke Fukuda
Bloodborne,Design,Haruki Murai
Bloodborne,Design,Sho Igarashi
Bloodborne,Design,Yukako Abe
Bloodborne,Design,Isamu Okano
Bloodborne,Design,Naoyuki Takahashi
Bloodborne,Programming,Jun Ito
Bloodborne,Programming,Keisuke Oi
Bloodborne,Programming,Yuki Kido
Bloodborne,Programming,Masaaki Sakamoto
Bloodborne,Programming,Takuya Harada
Bloodborne,Programming,Takahiro Sugaya
Bloodborne,Programming,SangHun Kim
Bloodborne,Programming,Kazuaki Ito
Bloodborne,Programming,Kyoichi Murata
Bloodborne,Programming,Kenji Uchida
Bloodborne,Programming,Jun Manabe
Bloodborne,Art/Graph,Qiu Jian Ping
Bloodborne,Art/Graph,Jiang Mei Xiang
Bloodborne,Art/Graph,Rong Qiang Shou
Bloodborne,Art/Graph,Lu Yin
Bloodborne,Art/Graph,Xu Xu Lin
Bloodborne,Art/Graph,Chao Yu
Bloodborne,Art/Graph,Xu Lang
Bloodborne,Art/Graph,Qi Yang
Bloodborne,Art/Graph,MingGang Deng
Bloodborne,Audio,Tsukasa Saitoh
Bloodborne,Audio,Nobuyoshi Suzuki
Bloodborne,Audio,Hideyuki Eto
Bloodborne,Audio,Yuka Kitamura
Bloodborne,Audio,Shoi Miyazawa
Bloodborne,Audio,Takashi Onodera
Metal Gear Solid V: The Phantom Pain,Production,Hideo Kojima
Metal Gear Solid V: The Phantom Pain,Production,Ken-Ichiro Imaizumi
Metal Gear Solid V: The Phantom Pain,Design,Hideo Kojima
Metal Gear Solid V: The Phantom Pain,Programming,Daizaburo Nakamura
Metal Gear Solid V: The Phantom Pain,Programming,Sonoyama
Metal Gear Solid V: The Phantom Pain,Programming,Shutaro Iida
Metal Gear Solid V: The Phantom Pain,Programming,Takehiro Nomura
Metal Gear Solid V: The Phantom Pain,Art/Graph,Yoji Shinkawa
Metal Gear Solid V: The Phantom Pain,Audio,Justin Burnett
Metal Gear Solid V: The Phantom Pain,Writer,Hideo Kojima
Metal Gear Solid V: The Phantom Pain,Writer,Shuyou Murata
Metal Gear Solid V: The Phantom Pain,Writer,Hidenari Inamura
Metal Gear Solid V: The Phantom Pain,Writer,Etsu Tamari
Killzone: Shadow Fall,Production,Angie Smets
Killzone: Shadow Fall,Design,Eric Boltjes
Killzone: Shadow Fall,Design,Martin Badowsky
Killzone: Shadow Fall,Design,Stuart Billinghurst
Killzone: Shadow Fall,Design,Dennis van den Broek
Killzone: Shadow Fall,Design,Robert Heald
Killzone: Shadow Fall,Design,Alastair Hebson
Killzone: Shadow Fall,Design,P. J. Hughes
Killzone: Shadow Fall,Design,Simon Lashley
Killzone: Shadow Fall,Design,David McMullen
Killzone: Shadow Fall,Design,Bart van Oosten
Killzone: Shadow Fall,Design,Jonathan Phillips
Killzone: Shadow Fall,Design,Blake Politeski
Killzone: Shadow Fall,Design,Brian Roberts
Killzone: Shadow Fall,Design,Laurens Simonis
Killzone: Shadow Fall,Design,Sun YiMing
Killzone: Shadow Fall,Design,Douglas Walker
Killzone: Shadow Fall,Design,Cho-Yan Wong
Killzone: Shadow Fall,Design,Yang Mingfei
Killzone: Shadow Fall,Art/Graph,Arjan Bak
Killzone: Shadow Fall,Art/Graph,Dan Calvert
Killzone: Shadow Fall,Art/Graph,Roy Postma
Killzone: Shadow Fall,Audio,Pinar Temiz
Killzone: Shadow Fall,Audio,Lucas Van Tol
Killzone: Shadow Fall,Audio,Anton Woldhek
Killzone: Shadow Fall,Writer,Philip Huxley
Killzone: Shadow Fall,Writer,Mitchell Politeski
Killzone: Shadow Fall,Writer,Adrian Vershinin
inFAMOUS: Second Son,Production,Brian Fleming
inFAMOUS: Second Son,Production,Gail Oda
inFAMOUS: Second Son,Production,Teresa Bailie
inFAMOUS: Second Son,Production,Rick Bauer
inFAMOUS: Second Son,Production,Deborah Choi
inFAMOUS: Second Son,Design,Nate Fox
inFAMOUS: Second Son,Design,Jaime Griesemer
inFAMOUS: Second Son,Design,Jeff McGann
inFAMOUS: Second Son,Design,Darren Bridges
inFAMOUS: Second Son,Design,Brandyn Davis
inFAMOUS: Second Son,Design,Matthias Dohmen
inFAMOUS: Second Son,Design,Theodore Fishman
inFAMOUS: Second Son,Design,Ryan Greene
inFAMOUS: Second Son,Design,John Hall
inFAMOUS: Second Son,Design,Parker Hamilton
inFAMOUS: Second Son,Design,Austin Howes
inFAMOUS: Second Son,Design,D.T. King
inFAMOUS: Second Son,Design,Matt Kludt
inFAMOUS: Second Son,Design,Chuck Knigge
inFAMOUS: Second Son,Design,Rick Luebbers
inFAMOUS: Second Son,Design,Joe Morrissey
inFAMOUS: Second Son,Design,Brent Thomas
inFAMOUS: Second Son,Programming,Adrian Bentley
inFAMOUS: Second Son,Programming,Evan Christensen
inFAMOUS: Second Son,Programming,Matthijs de Smedt
inFAMOUS: Second Son,Programming,Matthew Durasoff
inFAMOUS: Second Son,Programming,Chris Heidorn
inFAMOUS: Second Son,Programming,Jason Jackson
inFAMOUS: Second Son,Programming,Josh Jersild
inFAMOUS: Second Son,Programming,Shuai Liu
inFAMOUS: Second Son,Programming,Matthew Longest
inFAMOUS: Second Son,Programming,Paul Marden
inFAMOUS: Second Son,Programming,Roman Margold
inFAMOUS: Second Son,Programming,James McNeill
inFAMOUS: Second Son,Programming,David Meyer
inFAMOUS: Second Son,Programming,Bruce Oberg
inFAMOUS: Second Son,Programming,Jasmin Patry
inFAMOUS: Second Son,Programming,Adrian Mark Perez
inFAMOUS: Second Son,Programming,Ranjithkumar Rajagopalan
inFAMOUS: Second Son,Programming,Bill Rockenbeck
inFAMOUS: Second Son,Programming,William Rossiter
inFAMOUS: Second Son,Programming,Sean Smith
inFAMOUS: Second Son,Programming,Greg Taylor
inFAMOUS: Second Son,Programming,Stephen D. White
inFAMOUS: Second Son,Programming,Andrew Wright
inFAMOUS: Second Son,Programming,Chris Zimmerman
inFAMOUS: Second Son,Art/Graph,Horia Dociu
inFAMOUS: Second Son,Art/Graph,Neal Hanson
inFAMOUS: Second Son,Art/Graph,Levi Hopkins
inFAMOUS: Second Son,Art/Graph,Susan Luo
inFAMOUS: Second Son,Audio,Bradley D. Meyer (Rev. Dr.)
inFAMOUS: Second Son,Audio,Andy Martin
inFAMOUS: Second Son,Audio,James Richter
inFAMOUS: Second Son,Audio,Erik Buensuceso
inFAMOUS: Second Son,Audio,Andrew Buresh
inFAMOUS: Second Son,Audio,Anthony Caruso
inFAMOUS: Second Son,Audio,Marc Farly
inFAMOUS: Second Son,Audio,Ken Felton
inFAMOUS: Second Son,Audio,Jonathan Mayer
inFAMOUS: Second Son,Audio,Kyle Richards
Doom (2016),Production,Sean Bean
Doom (2016),Design,Marty Stratton
Doom (2016),Programming,Billy Ethan Khan
Doom (2016),Programming,Kevin Malinak
Doom (2016),Programming,Mark Diaz
Doom (2016),Art/Graph,Jason Martin
Doom (2016),Audio,Ben F. Carney
Doom (2016),Audio,Sean A. Duffy
Doom (2016),Audio,Mick Gordon
Mafia III,Production,Andrew Wilson
Mafia III,Design,W. Haden Blackman
Mafia III,Design,Matthias Worch
Mafia III,Programming,Michal Janáček
Mafia III,Programming,Tomas Jelinek
Mafia III,Programming,Jan Kratochvíl
Mafia III,Programming,Martin Sobek
Mafia III,Art/Graph,Dave Smith
Mafia III,Audio,Matt Bauer
Mafia III,Writer,William Harms
Mafia III,Writer,Ed Fowler
Mafia III,Writer,Charles Robert Webb
Mafia III,Writer,Haris Orkin
Mafia III,Writer,Evan M. Skolnick
Diablo III,Production,Robert Pardo
Diablo III,Production,Elizabeth Cho
Diablo III,Production,Nathan Lutsock
Diablo III,Production,Jeremy Masker
Diablo III,Production,Matthew Panepinto
Diablo III,Production,Steven J. Parker
Diablo III,Design,Mark Choy
Diablo III,Design,Zaven Haroutunian
Diablo III,Design,Carl Lavoie
Diablo III,Design,Larra Paolilli
Diablo III,Design,Matthew D. Sherman
Diablo III,Design,Jake Sones
Diablo III,Programming,Jason Regier
Diablo III,Programming,Roger Hughston
Diablo III,Programming,David Pendergrast
Diablo III,Programming,Clayton Vaught
Diablo III,Programming,Stephen T. Wong
Diablo III,Art/Graph,Paul W. Warzecha
Diablo III,Audio,Joseph Lawrence
Diablo III,Writer,Simeon Vincent
Far Cry: Primal,Production,Sandra Warren
Far Cry: Primal,Design,Stéphanie Bouchard
Far Cry: Primal,Design,John Eric Byrd
Far Cry: Primal,Design,Mélissa Cazzaro
Far Cry: Primal,Design,Éric Chartrand
Far Cry: Primal,Design,Grétar Hannesson
Far Cry: Primal,Design,Stephanie Harvey
Far Cry: Primal,Design,Frank D.H. Lam
Far Cry: Primal,Design,Haig-James Toutikian
Far Cry: Primal,Design,Youssef Trad
Far Cry: Primal,Programming,Boris Briss
Far Cry: Primal,Programming,Sylvain Casanas
Far Cry: Primal,Programming,Loic Devaux
Far Cry: Primal,Programming,Josselin François
Far Cry: Primal,Programming,Guillaume Maindron
Far Cry: Primal,Programming,Julien Marchand
Far Cry: Primal,Programming,Javier Pérez Gómez
Far Cry: Primal,Programming,Yi Biao Zheng
Far Cry: Primal,Art/Graph,Philippe Bernard
Far Cry: Primal,Art/Graph,Valérie Bernier-Jean
Far Cry: Primal,Art/Graph,Louis-Philippe Cantin
Far Cry: Primal,Art/Graph,Danny Deslongchamps
Far Cry: Primal,Art/Graph,Liu Li
Far Cry: Primal,Audio,Martin Laplante
Far Cry: Primal,Audio,Patrick Melanson
Far Cry: Primal,Audio,Jonathan Pilon
Far Cry: Primal,Audio,Anthony Prescesky
Far Cry: Primal,Audio,Julien Renoux
Far Cry: Primal,Audio,Geoffrey Roy
Far Cry: Primal,Audio,Jean-François St-Pierre
Far Cry: Primal,Audio,Pol Thomas
Far Cry: Primal,Writer,Jean-Sébastien Décant
Far Cry: Primal,Writer,Ian C. Ryan
Far Cry: Primal,Writer,Kevin Shortt
Need for Speed (2015),Production,Leanne Loombe
Need for Speed (2015),Design,James Mouat
Need for Speed (2015),Programming,Vlad Bagrin
Need for Speed (2015),Programming,Dorin Bărcan
Need for Speed (2015),Programming,Matthew Barnard
Need for Speed (2015),Programming,Royne Borrud
Need for Speed (2015),Programming,Henrik Jonsson
Need for Speed (2015),Programming,Stelian Nicolae
Need for Speed (2015),Programming,Marius Pietrăroiu
Need for Speed (2015),Programming,Edvard Sandberg
Need for Speed (2015),Programming,Mattias Thell
Need for Speed (2015),Programming,Christian Thuresson
Need for Speed (2015),Art/Graph,Brian Deppiesse
Need for Speed (2015),Audio,Tristan Beulah
Need for Speed (2015),Audio,Paul Boechler
Need for Speed (2015),Audio,Viviana Caro
Need for Speed (2015),Audio,Rob Crang
Need for Speed (2015),Audio,Frank Faugno
Need for Speed (2015),Audio,Sam Griffin
Need for Speed (2015),Audio,Michael Hartin
Need for Speed (2015),Audio,Rodrigo Lengning
Need for Speed (2015),Writer,Justin Trefgarne
Need for Speed (2015),Writer,Adrian Vershinin
Madden NFL 18,Production,Christian McLeod
Madden NFL 18,Production,Jake Stein
Madden NFL 18,Design,Patrick Algermissen
Madden NFL 18,Design,Nick Farah
Madden NFL 18,Design,Andrew Frost
Madden NFL 18,Design,Sean Pinnock
Madden NFL 18,Programming,James Cobb
Madden NFL 18,Programming,Adam Dobzinski
Madden NFL 18,Programming,Kleber Garcia
Madden NFL 18,Programming,Jeff Keyek
Madden NFL 18,Programming,Brian Manson
Madden NFL 18,Programming,Ryan Morse
Madden NFL 18,Programming,Gene Ostrowski
Madden NFL 18,Programming,Thomas Parry
Madden NFL 18,Programming,Chris Patterson
Madden NFL 18,Programming,Wes Reinhart
Madden NFL 18,Programming,John Taylor
Madden NFL 18,Programming,Andrew Vite
Madden NFL 18,Art/Graph,Jean Adams
Madden NFL 18,Art/Graph,Peyton Duncan
Madden NFL 18,Art/Graph,Anthony Stanley
Madden NFL 18,Audio,Jeffrey Wesevich
NBA 2K15,Production,Kyle Lai-Fatt
NBA 2K15,Production,Zachary Timmerman
NBA 2K15,Production,Jerson Sapida
NBA 2K15,Production,Dion Peete
NBA 2K15,Production,Ocie Henderson
NBA 2K15,Production,Jay Iwahashi
NBA 2K15,Production,Jason Souza
NBA 2K15,Production,Dan Indra
NBA 2K15,Production,Joseph Levesque
NBA 2K15,Production,Abraham Navarro
NBA 2K15,Production,Jon Corl
NBA 2K15,Production,Kelly Wilson
NBA 2K15,Production,Eric Dillard
NBA 2K15,Production,Nino Samuel
NBA 2K15,Production,Dan Bickley
NBA 2K15,Production,Jesse Bean
NBA 2K15,Production,David Zdyrko
NBA 2K15,Production,Matt Underwood
NBA 2K15,Production,Robert Nelson
NBA 2K15,Production,Ariel Bernardo
NBA 2K15,Production,Kurtis Hon
NBA 2K15,Production,Erik O'Keady
NBA 2K15,Production,Michael Stauffer
NBA 2K15,Production,Scott O'Gallagher
NBA 2K15,Production,Charles Williams
NBA 2K15,Design,Kyle Lai-Fatt
NBA 2K15,Design,Zachary Timmerman
NBA 2K15,Design,Jerson Sapida
NBA 2K15,Design,Dion Peete
NBA 2K15,Design,Ocie Henderson
NBA 2K15,Design,Jay Iwahashi
NBA 2K15,Design,Jason Souza
NBA 2K15,Design,Dan Indra
NBA 2K15,Design,Joseph Levesque
NBA 2K15,Design,Abraham Navarro
NBA 2K15,Design,Jon Corl
NBA 2K15,Design,Kelly Wilson
NBA 2K15,Design,Eric Dillard
NBA 2K15,Design,Nino Samuel
NBA 2K15,Design,Dan Bickley
NBA 2K15,Design,Jesse Bean
NBA 2K15,Design,David Zdyrko
NBA 2K15,Design,Matt Underwood
NBA 2K15,Design,Robert Nelson
NBA 2K15,Design,Ariel Bernardo
NBA 2K15,Design,Kurtis Hon
NBA 2K15,Design,Erik O'Keady
NBA 2K15,Design,Michael Stauffer
NBA 2K15,Design,Scott O'Gallagher
NBA 2K15,Design,Charles Williams
NBA 2K15,Programming,Tim Meekins
NBA 2K15,Programming,Johnnie Yang
NBA 2K15,Programming,Matthew Hamre
NBA 2K15,Programming,Mark Horsley
NBA 2K15,Programming,Christopher Larson
NBA 2K15,Programming,Nicholas A. Jones
NBA 2K15,Programming,Mark Roberts
NBA 2K15,Programming,Nathan Bamberger
NBA 2K15,Programming,Evan Harsha
NBA 2K15,Programming,Tim Schroeder
NBA 2K15,Programming,Steven Fuller
NBA 2K15,Programming,David Copelovici
NBA 2K15,Programming,Matthias M. Wloka
NBA 2K15,Programming,Brian Townsend
NBA 2K15,Programming,Harlan Young
NBA 2K15,Programming,Paul Hale
NBA 2K15,Programming,Brad Jones
NBA 2K15,Programming,Barry LaVergne
NBA 2K15,Programming,Bryan Austin
NBA 2K15,Programming,Qiong Wang
NBA 2K15,Programming,Cort Keefer
NBA 2K15,Programming,Anthony Lundquist
NBA 2K15,Programming,Blaine Myers (Jack)
NBA 2K15,Programming,Ian Citti
NBA 2K15,Programming,Jeff Brizzolara
NBA 2K15,Programming,Nathan DeGrand
NBA 2K15,Programming,Scott Kohn
NBA 2K15,Programming,Srikkanth Jagannathan
NBA 2K15,Programming,Katherine Hayton
NBA 2K15,Programming,Wen Chi Gu
NBA 2K15,Programming,David Yu
NBA 2K15,Programming,Bihua Qiu
NBA 2K15,Programming,Eleftherios Aslanoglou (Leftos)
NBA 2K15,Programming,Yang Liu
NBA 2K15,Programming,Utku Akay
NBA 2K15,Programming,Yu Gu
NBA 2K15,Programming,Bo Liang
NBA 2K15,Programming,Arvind Gopalakrishnan
NBA 2K15,Programming,Kefei Lei
NBA 2K15,Programming,Doug Brown
NBA 2K15,Programming,Ivan Gusev
NBA 2K15,Programming,Michael Sharpe
NBA 2K15,Programming,Nathan Jose (Ike)
NBA 2K15,Programming,Goksu Ugur
NBA 2K15,Programming,Heem Patel
NBA 2K15,Programming,Doug Marien
NBA 2K15,Art/Graph,Heather A. Marshall
NBA 2K15,Audio,Joel Simmons
Dying Light,Production,Paweł Zawodny
Dying Light,Production,Adrian Sikora
Dying Light,Production,Grzegorz Świstowski
Dying Light,Production,Adrian Kornecki
Dying Light,Production,Przemysław Kawecki
Dying Light,Production,Tymon Smektała
Dying Light,Production,Kornel Jaskuła
Dying Light,Production,Małgorzata Mitręga
Dying Light,Design,Adrian Ciszewski
Dying Light,Design,Paweł Marchewka
Dying Light,Design,Adrian Sikora
Dying Light,Design,Maciej Binkowski
Dying Light,Programming,Tomasz Klin
Dying Light,Programming,Wojciech Krywult
Dying Light,Programming,Bartosz Kulon
Dying Light,Programming,Marcin Żygadło
Dying Light,Art/Graph,Paweł Selinger
Dying Light,Audio,Paweł Błaszczak
Dying Light,Writer,Rafał W. Orkan
Dying Light,Writer,Dan Jolley
Dying Light,Writer,Paweł Selinger
Dying Light,Writer,Jerrold Brown
Dying Light,Writer,Haris Orkin
Dying Light,Writer,David Freeman
Dark Souls III,Production,Eiichi Nakajima
Dark Souls III,Design,Shigeto Hirai
Dark Souls III,Design,Yuya Kimijima
Dark Souls III,Design,Hiroshi Yoshida
Dark Souls III,Design,Junya Ishizaki
Dark Souls III,Programming,Tomotaka Nakamura
Dark Souls III,Programming,Naoki Tanaka
Dark Souls III,Programming,Keita Shibahara
Dark Souls III,Programming,Shun Okabe
Dark Souls III,Programming,Masashi Shimizu
Dark Souls III,Programming,Daisuke Shibano
Dark Souls III,Programming,Hiroki Sakai
Dark Souls III,Programming,Kenji Uchida
Dark Souls III,Programming,Kyoichi Murata
Dark Souls III,Programming,Kazuaki Ito
Dark Souls III,Programming,Keiji Sakaguchi
Dark Souls III,Programming,Jun Manabe
Dark Souls III,Programming,Makoto Hasegawa
Dark Souls III,Programming,Seiji Goto
Dark Souls III,Programming,Katsuhiko Sato
Dark Souls III,Programming,Jun Ito
Dark Souls III,Programming,Keisuke Oi
Dark Souls III,Programming,Yuki Kido
Dark Souls III,Programming,Masaaki Sakamoto
Dark Souls III,Programming,Takuya Harada
Dark Souls III,Programming,Takahiro Sugaya
Dark Souls III,Programming,SangHun Kim
Dark Souls III,Programming,Naoki Ito
Dark Souls III,Art/Graph,Kozo Maeda
Dark Souls III,Art/Graph,Hidenori Sato
Dark Souls III,Art/Graph,Makoto Sato
Dark Souls III,Audio,Hideyuki Eto
Dark Souls III,Audio,Takashi Onodera
Dark Souls III,Audio,Shoi Miyazawa
Dark Souls III,Audio,Tsukasa Saitoh
Dark Souls III,Audio,Yoshikazu Takayama
Dark Souls III,Audio,Kota Hoshino
Ratchet & Clank (2016),Production,all others not good
DriveClub,Production,Paul Rustchynsky
DriveClub,Production,Kieran D'Archambaud
DriveClub,Design,Col Rodgers
DriveClub,Design,Simon Barlow
DriveClub,Design,Richard Beresh
DriveClub,Design,Ryan Brain
DriveClub,Design,Ben Gouldstone
DriveClub,Design,Kris Pope
DriveClub,Design,Hal Sandbach
DriveClub,Design,Neil Sproston
DriveClub,Programming,Scott Kirkland
DriveClub,Programming,Richard Taylor
DriveClub,Programming,Kieran D'Archambaud
DriveClub,Art/Graph,Alex Perkins
DriveClub,Art/Graph,Oli Wright
Uncharted: The Lost Legacy,Production,Kurt Margenau
Uncharted: The Lost Legacy,Production,Shaun Escayg
Uncharted: The Lost Legacy,Design,James Cooper
Uncharted: The Lost Legacy,Design,Wasim Khan
Uncharted: The Lost Legacy,Design,Andrew Maximov
Uncharted: The Lost Legacy,Programming,Travis McIntosh
Uncharted: The Lost Legacy,Programming,Christian Gyrling
Uncharted: The Lost Legacy,Programming,Jason Gregory
Uncharted: The Lost Legacy,Programming,Sandeep Shekar
Uncharted: The Lost Legacy,Programming,Vincent Marxen
Uncharted: The Lost Legacy,Art/Graph,Tate Mosesian
Uncharted: The Lost Legacy,Art/Graph,Erick Pangilinan
Uncharted: The Lost Legacy,Art/Graph,Eben Cook
Uncharted: The Lost Legacy,Art/Graph,Mark Shoaf
Uncharted: The Lost Legacy,Art/Graph,Almudena Soria Sancho
Uncharted: The Lost Legacy,Art/Graph,Aaron Limonick
Uncharted: The Lost Legacy,Audio,Phillip A. Kovats
Uncharted: The Lost Legacy,Writer,Frank Tzeng
Dragon Age III: Inquisition,Production,Mark Darrah
Dragon Age III: Inquisition,Production,Benoit Houle
Dragon Age III: Inquisition,Production,Adriana Lopez
Dragon Age III: Inquisition,Production,Scylla Costa
Dragon Age III: Inquisition,Production,Patrick Labine
Dragon Age III: Inquisition,Production,Cameron Lee
Dragon Age III: Inquisition,Production,Kyle W. J. Scott
Dragon Age III: Inquisition,Design,Mike Laidlaw
Dragon Age III: Inquisition,Programming,Matthew M. Goldman
Dragon Age III: Inquisition,Programming,Jacques Lebrun
Dragon Age III: Inquisition,Programming,Jacques Lebrun
Dragon Age III: Inquisition,Art/Graph,Shane Hawco
Dragon Age III: Inquisition,Art/Graph,Joseph Botardo
Dragon Age III: Inquisition,Art/Graph,Patrik Karlsson
Dragon Age III: Inquisition,Art/Graph,Francis Lacuna
Dragon Age III: Inquisition,Art/Graph,Nathaniel Lamartina
Dragon Age III: Inquisition,Art/Graph,Herbert Lowis
Dragon Age III: Inquisition,Art/Graph,Uri So
Dragon Age III: Inquisition,Art/Graph,Rion Swanson
Dragon Age III: Inquisition,Art/Graph,Tim Golem
Dragon Age III: Inquisition,Art/Graph,Nathan Zufelt
Dragon Age III: Inquisition,Art/Graph,Carlos Arancibia
Dragon Age III: Inquisition,Art/Graph,Bill Campbell
Dragon Age III: Inquisition,Art/Graph,Jordon Davis
Dragon Age III: Inquisition,Art/Graph,Suhas Holla
No Man's Sky,Programming,Charles  Tangora
No Man's Sky,Programming,Christopher Cummings
No Man's Sky,Programming,Daniel Armesto
No Man's Sky,Programming,David Ream
No Man's Sky,Programming,Don Williamson
No Man's Sky,Programming,Harry Denholm
No Man's Sky,Programming,Iain Brown
No Man's Sky,Programming,Innes McKendrick
No Man's Sky,Programming,Martin Griffiths
No Man's Sky,Programming,Ryan Doyle
No Man's Sky,Programming,Sam Lucas
No Man's Sky,Programming,Simon Carter
No Man's Sky,Programming,Sean Murray
No Man's Sky,Programming,Stewart Lynch
No Man's Sky,Art/Graph,Aaron Andrews
No Man's Sky,Art/Graph,Beau Lamb
No Man's Sky,Art/Graph,Grant Duncan
No Man's Sky,Art/Graph,Jacob Golding
No Man's Sky,Art/Graph,Levi Næss
Need for Speed: Payback,Production,Marcus Nilsson
Need for Speed: Payback,Production,Magnus Isaksson
Need for Speed: Payback,Production,Danny Isaac
Need for Speed: Payback,Design,Marcus Nilsson
Need for Speed: Payback,Design,Riley Cooper
Need for Speed: Payback,Programming,Jonathan Janesjö
